voyageID,masterID,agentID,vesselID,matchID,agent,rev,tonnage,masterExp,matchExp,voyageLength,yearOut,yearIn,voyageRank,voyageName,port,ground,dayout,dayin,bone,sperm,oil,crewlistlink,fate,rig,builtDate,rig_Bark,rig_Brig,rig_DSchr,rig_Gall,rig_GSchr,rig_Gyawl,rig_Sbark,rig_SBgtn,rig_SBktn,rig_Scow,rig_Schr,rig_Sloop,rig_SSchr,rig_Ship,rig_Snow,rig_Str,rig_others,steamer,nmaster,nagent,nvoyage,pop_baleen,pop_sperm,lntonnage,lnmasterExp,lnmatchExp,lnvoyageLength,lnnmaster,lnnagent,lnnvoyage,lnpop_baleen,lnpop_sperm,lnrev,temp,agentExp,lnagentExp,ncrew_diff,lnncrew,ncrew_orig,ncrew_pred,ncrew,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,lnwhale_catch,pop_whale,lnpop_whale
AV11503,930,626,527,3862,"Knowles, Thomas & Co.",1.3723981,303.5,1,1,5,1880,1884,1,Petrel : 1880-1884,"New Bedford, MA  ",Atlantic O,1880 Oct 18,1884,0,1.405,.4,1,,Bark / Ship,1853,1,,,,,,,,,,,,,1,,,0,0,223,52,184,1202.7515,4709.8291,5.7153816,0,0,1.6094379,5.4071717,3.9512436,5.2149358,7.0923672,8.457407,.86390132,1844,37,3.6109178,.69828987,3.3322046,28,29.001547,28.000002,61.82,7.3333335,0,7.3333335,69.153336,4.2363262,1087914.9,13.899774
AV04844,2328,626,207,3883,"Knowles, Thomas & Co.",1.1698815,278.75,10,10,5,1882,1886,1,Falcon : 1882-1886,"New Bedford, MA  ",Atlantic,1882 Oct 30,1886,0,1.4,.14,1,,Bark / Ship,1817,1,,,,,,,,,,,,,1,,,0,0,202,46,165,1352.6764,5257.9292,5.6303153,2.3025851,2.3025851,1.6094379,5.3082676,3.8286414,5.1059456,7.2098403,8.5674925,.77467257,1844,39,3.6635616,2.9747868,3.4339871,31,28.339609,30.999998,61.599998,2.5666666,0,2.5666666,64.166664,4.1614838,1090749.9,13.902376
AV15459,556,626,674,3859,"Knowles, Thomas & Co.",0,163,5,5,3,1883,1885,1,Wave : 1883-1885,"New Bedford, MA  ",Atlantic,1883 May 7,1885,0,0,0,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,223,48,185,1213.6846,4695.1587,5.09375,1.6094379,1.6094379,1.0986123,5.4071717,3.871201,5.220356,7.1014161,8.4542875,0,1844,40,3.6888795,.96132278,3.1354942,23,22.171091,23,0,0,0,0,0,,1093136,13.904561
AV02870,2726,627,94,3931,Kollock & Grinnell,.49337417,239,11,1,3,1833,1835,1,Cicero : 1833-1835,"New Bedford, MA  ",,1833,1835,0,.27500001,.76,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,644,202,647,527.64099,1584.3154,5.4764633,2.3978953,0,1.0986123,6.4676986,5.3082676,6.4723463,6.2684159,7.3679075,.40103811,1833,1,0,.041130066,3.0910425,22,22.249319,22.000002,12.1,13.933333,0,13.933333,26.033333,3.2593777,1366435.8,14.127716
AV03384,2238,628,103,3941,"Kollock, Lemuel & Son",.3504,219,18,2,3,1840,1842,1,Cornelia : 1840-1842,"New Bedford, MA  ",,1840 Sep 1,1842,0,.47999999,0,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,921,312,847,371.6282,1140.3724,5.3890719,2.8903718,.69314718,1.0986123,6.82546,5.7430034,6.7417006,5.9178939,7.0391102,.30040085,1837,4,1.3862944,5.8425426,2.8332133,17,22.756416,17,21.119999,0,0,0,21.119999,3.0502205,1280664.6,14.06289
AV02875,4231,628,94,3952,"Kollock, Lemuel & Son",1.18674,239,1,1,3,1840,1842,1,Cicero : 1840-1842,"New Bedford, MA  ",,1840 Jul 20,1842,.7,.958,.96,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,921,312,847,371.6282,1140.3724,5.4764633,0,0,1.0986123,6.82546,5.7430034,6.7417006,5.9178939,7.0391102,.78241187,1837,4,1.3862944,.79294777,3.1354942,23,23.658913,23,42.152,17.6,1.54,17.6,59.751999,4.0902028,1280664.6,14.06289
AV03385,2649,628,103,3945,"Kollock, Lemuel & Son",.22902749,219,22,1,2,1842,1843,1,Cornelia : 1842-1843,"New Bedford, MA  ",S Atlantic,1842 May 17,1843,0,.35100001,0,1,L,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,943,310,866,353.87558,1093.8031,5.3890719,3.0910425,0,.69314718,6.8490663,5.7365723,6.763885,5.8689456,6.997416,.2062232,1837,6,1.7917595,4.4305248,3.2958369,27,22.899378,27.000002,15.444,0,0,0,15.444,2.7372205,1253689.8,14.041601
AV02876,4800,628,94,3955,"Kollock, Lemuel & Son",6.7292581,239,1,1,3,1842,1844,1,Cicero : 1842-1844,"New Bedford, MA  ",,1842 Aug 20,1844,14.5,0,1.906,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,981,315,906,338.25192,1045.5116,5.4764633,0,0,1.0986123,6.8885727,5.7525725,6.8090391,5.823791,6.9522614,2.045013,1837,6,1.7917595,.83930969,3.2188759,25,23.932615,25.000002,0,34.943333,31.9,34.943333,34.943333,3.5537276,1253689.8,14.041601
AV03305,4775,628,92,3954,"Kollock, Lemuel & Son",14.279766,315,1,1,4,1842,1845,1,Copia : 1842-1845,"New Bedford, MA  ",,1842 Oct 30,1845 Feb 25,37,.205,3.112,1,,Ship,1832,0,,,,,,,,,,,,,1,,,0,0,1037,327,974,314.63681,972.51898,5.7525725,0,0,1.3862944,6.944087,5.7899604,6.8814111,5.7514191,6.8798895,2.7265294,1837,6,1.7917595,3.3850384,3.4339871,31,26.83189,30.999998,9.0199995,57.053333,81.400002,81.400002,90.419998,4.5044656,1253689.8,14.041601
AV03386,1830,628,103,3938,"Kollock, Lemuel & Son",1.7538288,219,19,1,4,1843,1846,1,Cornelia : 1843-1846,"New Bedford, MA  ","S Atlantic, Indian",1843 Dec 12,1846,2.8,.625,.39,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,1010,301,899,335.77567,1044.37,5.3890719,2.9444389,0,1.3862944,6.9177055,5.7071104,6.8012829,5.8164434,6.951169,1.0129923,1837,7,1.9459101,.49884224,3.1780539,24,22.877401,24,27.5,7.1500001,6.1599998,7.1500001,34.650002,3.5452979,1240751,14.031227
AV11425,5112,628,507,3957,"Kollock, Lemuel & Son",3.7491145,240,15,1,4,1843,1846,1,Persia : 1843-1846,"New Bedford, MA  ",,1843 Jul 20,1846,8.4,.146,1.5,1,,Bark / Brig,1816,1,1,,,,,,,,,,,,0,,,0,0,1010,301,899,335.77567,1044.37,5.480639,2.7080503,0,1.3862944,6.9177055,5.7071104,6.8012829,5.8164434,6.951169,1.5579581,1837,7,1.9459101,17.405561,3.2025204,24.594439,23.926521,24.594439,6.4239998,27.5,18.48,27.5,33.924,3.5241227,1240751,14.031227
AV02877,2630,628,94,3944,"Kollock, Lemuel & Son",1.8269378,239,1,1,3,1844,1846,1,Cicero : 1844-1846,"New Bedford, MA  ",,1844 Jul 2,1846,2.7,.215,1.76,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,1010,301,899,329.54306,1036.6884,5.4764633,0,0,1.0986123,6.9177055,5.7071104,6.8012829,5.7977071,6.9437866,1.0391941,1837,8,2.0794415,3.5225449,3.3322046,28,24.185062,28.000002,9.46,32.266666,5.9400001,32.266666,41.726665,3.7311404,1228242.1,14.021094
AV03306,4775,628,92,3954,"Kollock, Lemuel & Son",2.3921096,315,5,5,4,1845,1848,1,Copia : 1845-1848,"New Bedford, MA  ","Indian, N Pacific, S Pacific",1845 Jun,1848 May 5,4.7,.27500001,2.105,1,,Ship,1832,0,,,,,,,,,,,,,1,,,0,0,944,271,800,362.15192,1157.1343,5.7525725,1.6094379,1.6094379,1.3862944,6.8501263,5.602119,6.6846118,5.8920636,7.0537019,1.221452,1837,9,2.1972246,4.1348362,3.4657359,32,27.129528,32,12.1,38.591667,10.34,38.591667,50.691666,3.9257615,1215428.9,14.010608
AV03387,1830,628,103,3938,"Kollock, Lemuel & Son",1.0500342,219,23,5,3,1846,1848,1,Cornelia : 1846-1848,"New Bedford, MA  ",Indian,1846 Jun 23,1848,.6,.76599997,.077,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,944,271,800,353.7312,1149.6859,5.3890719,3.1354942,1.6094379,1.0986123,6.8501263,5.602119,6.6846118,5.8685374,7.0472441,.71785647,1837,10,2.3025851,3.8049374,2.9957323,20,23.505489,20,33.703999,1.4116666,1.3200001,1.4116666,35.115665,3.5586474,1202733.8,14.000108
AV11426,3170,628,507,3948,"Kollock, Lemuel & Son",1.4543389,240,6,1,4,1846,1849,1,Persia : 1846-1849,"New Bedford, MA  ",,1846,1849,.3,1.0650001,.073,1,,Bark / Brig,1816,1,1,,,,,,,,,,,,0,,,0,0,904,254,729,388.1824,1261.6581,5.480639,1.7917595,0,1.3862944,6.8068295,5.5373344,6.5916739,5.9614754,7.140182,.89785743,1837,10,2.3025851,5.8900356,2.9444389,19,24.242661,19,46.860001,1.3383334,.66000003,1.3383334,48.198334,3.8753245,1202733.8,14.000108
AV02878,2630,628,94,3944,"Kollock, Lemuel & Son",1.4416434,239,4,4,4,1846,1849,1,Cicero : 1846-1849,"New Bedford, MA  ",,1846,1849,3,.39500001,.4,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,904,254,729,388.1824,1261.6581,5.4764633,1.3862944,1.3862944,1.3862944,6.8068295,5.5373344,6.5916739,5.9614754,7.140182,.89267135,1837,10,2.3025851,.84064674,3.1780539,24,24.19466,24,17.380001,7.3333335,6.5999999,7.3333335,24.713335,3.2073429,1202733.8,14.000108
AV03388,1475,628,103,3936,"Kollock, Lemuel & Son",1.2881104,219,1,1,3,1848,1850,1,Cornelia : 1848-1850,"New Bedford, MA  ",Indian,1848,1850,0,.92000002,0,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,920,250,727,373.2251,1251.3613,5.3890719,0,0,1.0986123,6.8243737,5.521461,6.5889263,5.9221816,7.1319871,.8277263,1837,12,2.4849067,3.0129299,3.0445225,21,23.688992,21.000002,40.48,0,0,0,40.48,3.700808,1181074.4,13.981936
AV03307,4775,628,92,3954,"Kollock, Lemuel & Son",18.426125,315,9,9,5,1848,1852,1,Copia : 1848-1852,"New Bedford, MA  ","N Pacific, S Pacific",1848,1852,27.4,.125,2.641,1,L,Ship,1832,0,,,,,,,,,,,,,1,,,0,0,1002,271,800,339.16833,1137.1746,5.7525725,2.1972246,2.1972246,1.6094379,6.9097533,5.602119,6.6846118,5.8264966,7.0363021,2.9666188,1837,12,2.4849067,3.1589928,3.2188759,25,27.290445,25.000002,5.5,48.418335,60.279999,60.279999,65.779999,4.186316,1181074.4,13.981936
AV11420,2440,628,507,3943,"Kollock, Lemuel & Son",.17176908,240,1,1,1,1849,1849,1,Persia : 1849,"New Bedford, MA  ",,1849 May 26,1849 Jul 26,0,.13600001,0,1,L,Bark / Brig,1816,1,1,,,,,,,,,,,,0,,,0,0,904,254,729,365.24863,1241.7478,5.480639,0,0,0,6.8068295,5.5373344,6.5916739,5.9005785,7.1242752,.15851465,1837,13,2.5649493,9.4116287,2.6390574,14,23.508419,14.000001,5.9840002,0,0,0,5.9840002,1.7890893,1171500.5,13.973796
AV02879,1938,628,94,3940,"Kollock, Lemuel & Son",3.3810489,239,1,1,5,1849,1853,1,Cicero : 1849-1853,"New Bedford, MA  ",,1849,1853,5.898,.44,.569,1,L,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,1056,266,895,297.50418,1011.4349,5.4764633,0,0,1.6094379,6.9622436,5.5834961,6.7968235,5.6954284,6.9191251,1.4772881,1837,13,2.5649493,1.834156,3.1354942,23,24.071203,23,19.360001,10.431666,12.9756,12.9756,32.335602,3.4761689,1171500.5,13.973796
AV02605,3170,628,89,3948,"Kollock, Lemuel & Son",7.6235261,290,10,5,5,1849,1853,1,Charles : 1849-1853,"New Bedford, MA  ",Pacific,1849,1853,14.4,.83999997,.956,1,,Ship,1817,0,,,,,,,,,,,,,1,,,0,0,1056,266,895,297.50418,1011.4349,5.6698809,2.3025851,1.6094379,1.6094379,6.9622436,5.5834961,6.7968235,5.6954284,6.9191251,2.154494,1837,13,2.5649493,6.2241726,3.0445225,21,26.409016,21.000002,36.959999,17.526667,31.68,31.68,68.639999,4.2288756,1171500.5,13.973796
AV03389,1475,628,103,3936,"Kollock, Lemuel & Son",2.042315,219,4,4,4,1850,1853,1,Cornelia : 1850-1853,"New Bedford, MA  ",,1850,1853,2.2,.67699999,.27,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,1056,266,895,291.89273,1007.1986,5.3890719,1.3862944,1.3862944,1.3862944,6.9622436,5.5834961,6.7968235,5.6763864,6.914928,1.1126187,1837,14,2.6390574,2.1207981,3.0910425,22,23.566294,22.000002,29.788,4.9499998,4.8400002,4.9499998,34.737999,3.5478342,1162686.8,13.966244
AV00551,4775,628,31,3954,"Kollock, Lemuel & Son",13.898713,406,14,14,5,1851,1855,1,Alice Frazier : 1851-1855,"New Bedford, MA  ","Okhotsk, N Pacific, S Pacific, W Arctic",1851 Sep 10,1855,26.081,.13600001,1.931,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,1013,244,810,315.75925,1108.6506,6.0063534,2.6390574,2.6390574,1.6094379,6.9206715,5.4971681,6.6970344,5.7549801,7.0108991,2.7012749,1837,15,2.7080503,2.1248207,3.4965076,33,30.248404,33.000004,5.9840002,35.401669,57.378201,57.378201,63.362202,4.1488676,1153772,13.958548
AV03309,3441,628,92,3951,"Kollock, Lemuel & Son",10.274771,315,6,6,4,1852,1855,1,Copia : 1852-1855,"New Bedford, MA  ",,1852,1855,19.557,0,1.502,1,,Ship,1832,0,,,,,,,,,,,,,1,,,0,0,1013,244,810,307.22388,1104.7074,5.7525725,1.7917595,1.7917595,1.3862944,6.9206715,5.4971681,6.6970344,5.7275767,7.0073357,2.4225676,1837,16,2.7725887,4.7216549,3.4965076,33,27.710522,33.000004,0,27.536667,43.025398,43.025398,43.025398,3.7617905,1143664.4,13.949748
AV02606,3191,628,89,3949,"Kollock, Lemuel & Son",0,290,1,1,2,1853,1854,1,Charles : 1853-1854,"New Bedford, MA  ",,1853 Aug 31,1854,0,0,0,1,,Ship,1817,0,,,,,,,,,,,,,1,,,0,0,1042,255,855,283.04169,1043.0254,5.6698809,0,0,.69314718,6.9488974,5.5412636,6.7511015,5.6455941,6.9498806,0,1837,17,2.8332133,2.7459278,3.1780539,24,26.541559,24,0,0,0,0,0,,1133787.4,13.941074
AV02882,3167,628,94,3947,"Kollock, Lemuel & Son",8.44139,239,1,1,4,1853,1856,1,Cicero : 1853-1856,"New Bedford, MA  ","Okhotsk, N Pacific",1853,1856,12.44,.082000002,.643,1,L,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,1010,250,862,280.74319,1034.5554,5.4764633,0,0,1.3862944,6.9177055,5.521461,6.7592554,5.6374402,6.9417272,2.2451031,1837,17,2.8332133,.68101501,3.2580965,26,24.798254,25.999998,3.608,11.788333,27.368,27.368,30.976,3.4332128,1133787.4,13.941074
AV03390,1349,628,103,3935,"Kollock, Lemuel & Son",5.5712147,219,1,1,5,1853,1857,1,Cornelia : 1853-1857,"New Bedford, MA  ","S Pacific, S Atlantic",1853,1857,4.3,.49599999,.795,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,990,249,859,281.72369,1038.1685,5.3890719,0,0,1.6094379,6.8977051,5.5174527,6.7557688,5.6409268,6.9452133,1.8826987,1837,17,2.8332133,2.9479923,3.0445225,21,23.363785,21.000002,21.823999,14.575,9.46,14.575,36.398998,3.5945413,1133787.4,13.941074
AV12317,3170,628,554,3948,"Kollock, Lemuel & Son",.97231299,180,15,10,4,1854,1857,1,Richmond II : 1854-1857,"New Bedford, MA  ",Pacific,1854 May 31,1857,0,.70300001,.05,1,,Bark,1834,1,,,,,,,,,,,,,0,,,0,0,990,249,859,273.63232,1034.8683,5.1929569,2.7080503,2.3025851,1.3862944,6.8977051,5.5174527,6.7557688,5.6117854,6.9420295,.67920697,1837,18,2.8903718,1.9410992,3.1780539,24,21.644867,24,30.932001,.91666669,0,.91666669,31.848667,3.4609954,1124002,13.932406
AV00552,3441,628,31,3951,"Kollock, Lemuel & Son",18.007296,406,10,10,5,1855,1859,1,Alice Frazier : 1855-1859,"New Bedford, MA  ",,1855 Oct 29,1859,17.9,.249,1.39,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,891,226,717,319.83325,1236.1852,6.0063534,2.3025851,2.3025851,1.6094379,6.7923446,5.4205351,6.5750756,5.7677999,7.1197853,2.9448228,1837,19,2.9444389,4.1183414,3.5553482,35,30.476393,35.000004,10.956,25.483334,39.380001,39.380001,50.336002,3.9187205,1115665.3,13.924961
AV02883,1324,628,94,3934,"Kollock, Lemuel & Son",12.548273,239,1,1,5,1856,1860,1,Cicero : 1856-1860,"New Bedford, MA  ","N Pacific, Okhotsk",1856 Aug 11,1860,13.5,.226,1.083,1,,Bark / Ship,1822,1,,,,,,,,,,,,,1,,,0,0,830,213,656,342.82178,1346.9221,5.4764633,0,0,1.6094379,6.7214255,5.3612924,6.4861608,5.8372107,7.2055774,2.6062591,1837,20,2.9957323,7.8244629,3.4965076,33,24.681717,33.000004,9.9440002,19.855,29.700001,29.700001,39.644001,3.6799397,1108472,13.918493
AV06336,5322,628,280,3958,"Kollock, Lemuel & Son",19.624046,333,9,1,6,1856,1861,1,Helen Mar : 1856-1861,"New Bedford, MA  ",Pacific,1856 Jan 11,1861 Mar,24.997,.30399999,3.111,1,,Bark,1855,1,,,,,,,,,,,,,0,,,0,0,735,197,542,414.92822,1630.2231,5.8081427,2.1972246,0,1.7917595,6.5998707,5.2832036,6.2952662,6.0281057,7.396472,3.0264578,1837,20,2.9957323,5.116272,3.5263605,34,28.38518,34,13.375999,57.035,54.993401,57.035,70.410995,4.2543492,1108472,13.918493
AV03391,4483,628,103,3953,"Kollock, Lemuel & Son",1.4369016,219,4,1,4,1857,1860,1,Cornelia : 1857-1860,"New Bedford, MA  ",,1857 Jul 11,1860 Aug 26,0,.93599999,.027,1,,Bark,1832,1,,,,,,,,,,,,,0,,,0,0,830,213,656,337.08228,1342.3033,5.3890719,1.3862944,0,1.3862944,6.7214255,5.3612924,6.4861608,5.8203268,7.2021422,.8907274,1837,21,3.0445225,4.4982204,3.3672957,29,24.097105,28.999998,41.183998,.495,0,.495,41.678997,3.7299974,1101677,13.912344
AV00553,5001,628,31,3956,"Kollock, Lemuel & Son",0,406,23,1,2,1859,1860,1,Alice Frazier : 1859-1860,"New Bedford, MA  ",,1859 Sep 22,1860,0,0,0,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,830,213,656,327.9166,1334.0063,6.0063534,3.1354942,0,.69314718,6.7214255,5.3612924,6.4861608,5.7927594,7.1959419,0,1837,23,3.1354942,4.0637054,3.2580965,26,29.918331,25.999998,0,0,0,0,0,,1090221.4,13.901892
AV00780,2661,631,826,3971,"Lapham, W. F.",.16587418,127,5,1,2,1851,1852,1,Amelia : 1851-1852,"Sandwich, MA  ",,1851,1852,0,.115,.001,1,,Brig / Schr,1842,0,1,,,,,,,,,1,,,0,,,1,0,1002,271,800,319.70624,1122.5088,4.8441873,1.6094379,0,.69314718,6.9097533,5.602119,6.6846118,5.7674026,7.0233216,.15347117,1851,1,0,.67047691,2.9444389,19,19.210037,19,5.0599999,.018333333,0,.018333333,5.0783334,1.6249832,1153772,13.958548
AV00781,2661,631,826,3971,"Lapham, W. F.",.18937498,127,7,3,2,1852,1853,1,Amelia : 1852-1853,"Sandwich, MA  ",,1852,1853,0,.12899999,.004,1,,Brig / Schr,1842,0,1,,,,,,,,,1,,,0,,,1,0,1056,266,895,278.0462,999.79108,4.8441873,1.9459101,1.0986123,.69314718,6.9622436,5.5834961,6.7968235,5.6277871,6.9075465,.17342794,1851,2,.69314718,3.2731628,3.0910425,22,19.395126,22.000002,5.6759996,.07333333,0,.07333333,5.7493329,1.7490839,1143664.4,13.949748
AV00782,822,631,826,3967,"Lapham, W. F.",0,127,1,1,2,1853,1854,1,Amelia : 1853-1854,"Sandwich, MA  ",,1853,1854,0,0,0,1,,Brig / Schr,1842,0,1,,,,,,,,,1,,,0,,,1,0,1042,255,855,283.04169,1043.0254,4.8441873,0,0,.69314718,6.9488974,5.5412636,6.7511015,5.6455941,6.9498806,0,1851,3,1.0986123,3.0277538,3.0910425,22,19.497837,22.000002,0,0,0,0,0,,1133787.4,13.941074
AV10711,826,631,1945,3968,"Lapham, W. F.",1.1178232,171,3,3,2,1853,1854,1,Ocean : 1853-1854,"Sandwich, MA  ","Western gr, canaries, Teneriffe",1853,1854,1,.38,.14,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,1042,255,855,283.04169,1043.0254,5.1416636,1.0986123,1.0986123,.69314718,6.9488974,5.5412636,6.7511015,5.6455941,6.9498806,.7503888,1851,3,1.0986123,1.4464474,3.1354942,23,22.04007,23,16.719999,2.5666666,2.2,2.5666666,19.286667,2.959414,1133787.4,13.941074
AV00783,2296,631,826,3970,"Lapham, W. F.",.19569305,127,10,1,2,1854,1855,1,Amelia : 1854-1855,"Sandwich, MA  ",Atlantic,1854 Jul 27,1855 Sep 6,0,0,.265,1,,Brig / Schr,1842,0,1,,,,,,,,,1,,,0,,,1,0,1013,244,810,290.18539,1097.4713,4.8441873,2.3025851,0,.69314718,6.9206715,5.4971681,6.6970344,5.6705198,7.0007639,.17872597,1851,4,1.3862944,5.865591,3.2188759,25,19.557411,25.000002,0,4.8583331,0,4.8583331,4.8583331,1.5806954,1124002,13.932406
AV10712,826,631,1945,3968,"Lapham, W. F.",1.4037074,171,5,5,3,1854,1856,1,Ocean : 1854-1856,"Sandwich, MA  ","Canaries, Cintra Bay ",1854 May 2,1856,1,.38,.14,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,1010,250,862,272.68002,1031.2666,5.1416636,1.6094379,1.6094379,1.0986123,6.9177055,5.521461,6.7592554,5.6082993,6.9385428,.87701231,1851,4,1.3862944,.081352234,3.0910425,22,22.116131,22.000002,16.719999,2.5666666,2.2,2.5666666,19.286667,2.959414,1124002,13.932406
AV00784,4044,631,826,3972,"Lapham, W. F.",0,127,4,1,2,1855,1856,1,Amelia : 1855-1856,"Sandwich, MA  ",,1855 Oct 15,1856,0,0,0,1,,Brig / Schr,1842,0,1,,,,,,,,,1,,,0,,,1,0,1010,250,862,266.03299,1028.2422,4.8441873,1.3862944,0,.69314718,6.9177055,5.521461,6.7592554,5.5836205,6.935606,0,1851,5,1.6094379,2.7241096,3.0910425,22,19.613106,22.000002,0,0,0,0,0,,1115665.3,13.924961
AV10713,4357,631,1945,3973,"Lapham, W. F.",0,171,1,1,2,1856,1857,1,Ocean : 1856-1857,"Sandwich, MA  ",,1856 Jun 25,1857,0,0,0,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,990,249,859,261.80569,1028.6157,5.1416636,0,0,.69314718,6.8977051,5.5174527,6.7557688,5.5676026,6.9359694,0,1851,6,1.7917595,.061632156,3.0910425,22,22.17247,22.000002,0,0,0,0,0,,1108472,13.918493
AV10714,1284,631,1945,3969,"Lapham, W. F.",.81180662,171,29,1,3,1857,1859,1,Ocean : 1857-1859,"Sandwich, MA  ",Atlantic,1857 Sep 28,1859,0,.53799999,.047,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,891,226,717,308.40442,1228.1046,5.1416636,3.3672957,0,1.0986123,6.7923446,5.4205351,6.5750756,5.7314119,7.1132274,.59432447,1851,7,1.9459101,1.2882462,3.0445225,21,22.208267,21.000002,23.671999,.86166668,0,.86166668,24.533665,3.2000463,1101677,13.912344
AV10715,1284,631,1945,3969,"Lapham, W. F.",.93502331,171,32,4,3,1859,1861,1,Ocean : 1859-1861,"Sandwich, MA  ",,1859,1861,0,.66100001,.003,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,735,197,542,396.88797,1614.5906,5.1416636,3.4657359,1.3862944,1.0986123,6.5998707,5.2832036,6.2952662,5.983654,7.3868365,.66011935,1851,9,2.1972246,3.3698845,2.9444389,19,22.258387,19,29.084,.055,0,.055,29.139,3.3720775,1090221.4,13.901892
AV10716,1284,631,1945,3969,"Lapham, W. F.",.36721057,171,43,7,2,1862,1863,1,Ocean : 1862-1863,"Sandwich, MA  ",,1862 May 5,1863,0,.29100001,0,1,,Bark / Brig,1839,1,1,,,,,,,,,,,,0,,,0,0,595,156,397,532.2771,2188.1677,5.1416636,3.7612002,1.9459101,.69314718,6.3885612,5.0498562,5.9839363,6.277164,7.6908197,.31277257,1851,12,2.4849067,1.2352657,3.0445225,21,22.255064,21.000002,12.804001,0,0,0,12.804001,2.5497577,1080016.6,13.892487
AV07142,3484,632,1579,3984,Lawrence & Co.,3.1922309,495,21,1,3,1856,1858,1,Isaac Hicks : 1856-1858,"New London, CT  ",,1856,1858,.6,0,4.275,1,,Ship,1824,0,,,,,,,,,,,,,1,,,0,0,951,233,775,290.18207,1140.1045,6.2045579,3.0445225,0,1.0986123,6.8575139,5.4510384,6.652863,5.6705084,7.0388751,1.433233,1856,1,0,8.8463593,3.0445225,21,30.348053,21.000002,0,78.375,1.3200001,78.375,78.375,4.361505,1108472,13.918493
AV11164,5005,632,1996,3990,Lawrence & Co.,.59688699,162.5,4,1,3,1856,1858,1,Pacific II : 1856-1858,"New London, CT  ",,1856,1858,0,0,.991,1,,Schr,1851,0,,,,,,,,,,1,,,0,,,1,0,951,233,775,290.18207,1140.1045,5.0906782,1.3862944,0,1.0986123,6.8575139,5.4510384,6.652863,5.6705084,7.0388751,.46805611,1856,1,0,6.6882839,2.7080503,15,22.126743,15.000001,0,18.168333,0,18.168333,18.168333,2.8996801,1108472,13.918493
AV13756,2905,632,2316,3981,Lawrence & Co.,25.426472,245,1,1,5,1856,1860,1,Tenedos : 1856-1860,"New London, CT  ",So Shetlands,1856 Aug 7,1860 May 12,28.406,.037999999,1.692,1,,Bark,1827,1,,,,,,,,,,,,,0,,,0,0,830,213,656,342.82178,1346.9221,5.5012584,0,0,1.6094379,6.7214255,5.3612924,6.4861608,5.8372107,7.2055774,3.2743661,1856,1,0,1.8746433,3.2188759,25,26.494793,25.000002,1.6719999,31.02,62.493198,62.493198,64.165199,4.1614609,1108472,13.918493
AV09389,3425,632,1787,3982,Lawrence & Co.,.93839544,240,1,1,2,1857,1858,1,Mary Powell : 1857-1858,"New London, CT  ",,1857,1858,0,0,1.558,1,,Schr,1848,0,,,,,,,,,,1,,,0,,,1,0,951,233,775,285.32382,1136.1948,5.480639,0,0,.69314718,6.8575139,5.4510384,6.652863,5.6536245,7.03544,.66186053,1856,2,.69314718,3.3923512,3.3322046,28,25.079933,28.000002,0,28.563334,0,28.563334,28.563334,3.3521237,1101677,13.912344
AV10422,2458,632,471,3979,Lawrence & Co.,9.2074785,371.5,5,1,5,1857,1861,1,New England : 1857-1861,"New London, CT  ",Pacific,1857,1861,11.991,0,1.492,1,,Ship,1824,0,,,,,,,,,,,,,1,,,0,0,735,197,542,407.98151,1624.6328,5.9175487,1.6094379,0,1.6094379,6.5998707,5.2832036,6.2952662,6.0112219,7.3930373,2.3231206,1856,2,.69314718,3.1533146,3.2958369,27,29.781788,27.000002,0,27.353333,26.380199,27.353333,27.353333,3.3088384,1101677,13.912344
